RBD,NOM_RBD,NOM_COM_RBD,lon,lat,REGION,COD_REGION
7990,ESCUELA RURAL COLONIA SAN MARTIN,FRUTILLAR,-73.0665349,-41.1914223,Los Lagos,10
7992,COLEGIO ICEBERG,CALBUCO,-73.4642281,-41.7910435,Los Lagos,10
7993,ESCUELA PARTICULAR N. 240 LA HUACHA,FRUTILLAR,-73.0496952,-41.112498,Los Lagos,10
7994,ESCUELA PARTICULAR N.241 LA PAZ,FRUTILLAR,-73.0506808,-41.1187036,Los Lagos,10
7996,ESCUELA PARTICULAR N.245 SANTA ANA,FRUTILLAR,-73.0496952,-41.112498,Los Lagos,10
7998,ESCUELA PARTICULAR N.247 EL RETAMO,FRUTILLAR,-73.3328055,-41.1000326,Los Lagos,10
8000,INSTITUTO ALEMAN DE FRUTILLAR,FRUTILLAR,-73.0275548,-41.1299277,Los Lagos,10
8001,LICEO POLITECNICO DE CASTRO,CASTRO,-73.7693941,-42.4798313,Los Lagos,10
8002,LICEO GALVARINO RIVEROS CARDENAS,CASTRO,-73.7639747,-42.4842694,Los Lagos,10
8003,ESCUELA LUIS URIBE DIAZ,CASTRO,-73.763746,-42.4798907,Los Lagos,10
8004,ESCUELA INES MUNOZ DE GARCIA,CASTRO,-73.7638744,-42.4801241,Los Lagos,10
8005,ESCUELA AYTUE,CASTRO,-73.7758995,-42.4717484,Los Lagos,10
8006,ESCUELA RURAL PEDRO VELAZQUEZ BONTES,CASTRO,-73.762001,-42.4805667,Los Lagos,10
8010,ESCUELA RURAL CURAHUE,CASTRO,-73.6813077,-42.5501671,Los Lagos,10
8012,ESCUELA RURAL ANA NELLY OYARZUN CARTES,CASTRO,-73.7848821,-42.5017656,Los Lagos,10
8013,ESCUELA RURAL MIRTA OYARZO VERA,CASTRO,-73.7836425,-42.4826116,Los Lagos,10
8014,ESCUELA RURAL MANUELA CARDENAS BARRIA,CASTRO,-73.4386143,-42.6210701,Los Lagos,10
8019,ESCUELA RURAL QUILQUICO,CASTRO,-73.7020158,-42.4698004,Los Lagos,10
8020,ESCUELA RURAL PAUL HARRIS,CASTRO,-116.8803324,32.513523,Los Lagos,10
8021,ESCUELA RURAL PUACURA,CASTRO,-73.6675938,-42.4423218,Los Lagos,10
8023,ESCUELA DE ADULTOS DE CASTRO,CASTRO,-122.0710874,37.7079641,Los Lagos,10
8027,ESCUELA RURAL OLINDA BORQUEZ BORQUEZ,CASTRO,-110.9603621,29.0834761,Los Lagos,10
8029,ESCUELA RURAL LLICALDAD,CASTRO,-73.762001,-42.4805667,Los Lagos,10
8030,ESCUELA RURAL GAMBOA,CASTRO,-73.762001,-42.4805667,Los Lagos,10
8031,ESCUELA RURAL LA CHACRA,CASTRO,-73.762001,-42.4805667,Los Lagos,10
8032,ESCUELA RURAL INES BAZAN,CASTRO,-73.6675938,-42.4423218,Los Lagos,10
8033,ESCUELA RURAL LA ESTANCIA,CASTRO,-70.0241417,18.6754418,Los Lagos,10
8036,ESCUELA RURAL LOS ANGELES,CASTRO,-118.2628367,34.0614859,Los Lagos,10
8037,ESCUELA RURAL LOS ROBLES,CASTRO,-73.5189421,-42.5847686,Los Lagos,10
8038,ESCUELA RURAL SAN MIGUEL,CASTRO,-117.1111943,32.4567064,Los Lagos,10
8040,ESCUELA RURAL CAPILLA DE LOURDES,CASTRO,-110.9501094,32.2318851,Los Lagos,10
8044,LICEO DOMINGO ESPINEIRA RIESCO,ANCUD,-73.8175022,-41.8669433,Los Lagos,10
8046,ESCUELA PUDETO,ANCUD,-73.8061645,-41.8733896,Los Lagos,10
8047,ESCUELA ANEXA,ANCUD,-73.8177567,-41.8668985,Los Lagos,10
8048,ESCUELA YERBAS BUENAS,ANCUD,-73.824483,-41.871149,Los Lagos,10
8049,ESCUELA RURAL VILLA CHACAO,ANCUD,-73.8282563,-41.8638581,Los Lagos,10
8050,ESCUELA FATIMA,ANCUD,-73.8313698,-41.8767382,Los Lagos,10
8051,ESCUELA RURAL EL PALOMAR,ANCUD,-73.7824413,-42.0739783,Los Lagos,10
8053,ESCUELA RURAL SENDA CHACAO,ANCUD,-73.7925949,-41.8794364,Los Lagos,10
8054,ESCUELA RURAL MANAO,ANCUD,-73.5316404,-41.8832323,Los Lagos,10
8060,ESCUELA RURAL GOLFETE DE QUETALMAHUE,ANCUD,-73.93116,-41.8203497,Los Lagos,10
8061,ESCUELA RURAL PUNTA CHILEN,ANCUD,-73.4846653,-41.8989734,Los Lagos,10
8063,ESCUELA RURAL LA CAPILLA,ANCUD,-73.7786859,-41.9100575,Los Lagos,10
8066,ESCUELA RURAL CATRUMAN,ANCUD,-73.7786859,-41.9100575,Los Lagos,10
8071,ESCUELA RURAL NAL,ANCUD,-73.7925949,-41.8794364,Los Lagos,10
8075,ESCUELA RURAL QUILAR,ANCUD,-73.8276965,-41.8675002,Los Lagos,10
8080,ESCUELA RURAL COGOMO,ANCUD,-73.7786859,-41.9100575,Los Lagos,10
8081,ESCUELA RURAL CAYUCAN,ANCUD,-73.7925949,-41.8794364,Los Lagos,10
8082,ESCUELA RURAL CUMBRE DE LECAM,ANCUD,-73.5676108,-41.9419133,Los Lagos,10
8083,ESCUELA RURAL FELIPE SANTANA,ANCUD,-73.8246804,-41.8719467,Los Lagos,10
8085,ESCUELA RURAL SAN MIGUEL DE COï¿½IMO,ANCUD,-73.8246939,-41.8720002,Los Lagos,10
8092,ESCUELA RURAL LUIS ALBERTO SEGOVIA ROSS,ANCUD,-73.8246804,-41.8719467,Los Lagos,10
8094,ESCUELA RURAL CAIPULLI,ANCUD,-73.7786859,-41.9100575,Los Lagos,10
8095,ESCUELA RURAL AGUAS BUENAS,ANCUD,-73.7824413,-42.0739783,Los Lagos,10
8096,ESCUELA RURAL PUGUEï¿½UN,ANCUD,-73.6751485,-41.8195152,Los Lagos,10
8099,ESCUELA RURAL COCOTUE,ANCUD,-73.9913506,-41.9242772,Los Lagos,10
8100,ESCUELA RURAL SOL DEL PACIFICO,ANCUD,-73.92724,-41.874504,Los Lagos,10
8102,ESCUELA RURAL HUELDEN,ANCUD,-73.5426032,-41.9235057,Los Lagos,10
8103,ESCUELA RURAL BAHIA LINAO,ANCUD,-73.5480466,-41.9656959,Los Lagos,10
8104,ESCUELA RURAL PUENTE PUNTRA,ANCUD,-73.7824413,-42.0739783,Los Lagos,10
8105,LICEO BICENTENARIO DE ANCUD,ANCUD,-73.8284516,-41.8625389,Los Lagos,10
8108,SEMINARIO CONCILIAR DE ANCUD,ANCUD,-73.8220339,-41.8718226,Los Lagos,10
8109,LICEO COMERCIAL EL PILAR,ANCUD,-73.820281,-41.869204,Los Lagos,10
8111,LICEO POLIVALENTE QUEMCHI,QUEMCHI,-73.474807,-42.136735,Los Lagos,10
8112,ESCUELA RURAL JUAN VICTORINO TANGOL,DALCAHUE,-73.3719227,-42.3312661,Los Lagos,10
8113,ESCUELA RURAL AQUELARRE,QUEMCHI,-73.3526058,-42.2688174,Los Lagos,10
8114,ESCUELA RURAL LLIUCO,QUEMCHI,-73.5142713,-42.0429904,Los Lagos,10
8115,ESCUELA RURAL MORRO LOBOS ALTO,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8116,ESCUELA RURAL HUITE,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8117,ESCUELA RURAL MONTEMAR,QUEMCHI,-73.4758279,-42.1390403,Los Lagos,10
8118,ESCUELA RURAL AUCHO,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8120,ESCUELA RURAL QUINTERQUEN,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8121,ESCUELA RURAL SANTA ROSA,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8122,ESCUELA RURAL PIDO,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8124,ESCUELA RURAL CAUCAHUE,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8126,ESCUELA RURAL AUCAR,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8127,ESCUELA RURAL QUELER,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8130,ESCUELA RURAL TOCOIHUE,DALCAHUE,-73.6551281,-42.3765786,Los Lagos,10
8131,ESCUELA RURAL MALUCO,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8132,ESCUELA DE AULIN,QUEMCHI,-73.474807,-42.136735,Los Lagos,10
8133,ESCUELA RURAL LINDA VISTA,QUEMCHI,-73.474807,-42.136735,Los Lagos,10
8134,ESCUELA RURAL CONEB,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8135,ESCUELA RURAL TAC,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8136,ESCUELA RURAL ARCHIPIELAGO,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8139,ESCUELA RURAL CHENIAO,QUEMCHI,-73.1176707,-42.2727183,Los Lagos,10
8141,ESCUELA RURAL SAN JOSE,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8142,ESCUELA RURAL BORDEMAR VILLA MECHUQUE,QUEMCHI,-73.2679138,-42.3151412,Los Lagos,10
8143,ESCUELA RURAL NAYAHUE,QUEMCHI,-73.479611,-42.1681269,Los Lagos,10
8144,ESCUELA RURAL CESAR GOMEZ GARCIA,DALCAHUE,-73.6551281,-42.3765786,Los Lagos,10
8145,ESCUELA RURAL COLEGUAL,DALCAHUE,-73.708817,-42.3527138,Los Lagos,10
8146,ESCUELA RURAL TEGUEL,DALCAHUE,-73.708817,-42.3527138,Los Lagos,10
8147,ESCUELA RURAL MALLINLEMU,DALCAHUE,-73.708817,-42.3527138,Los Lagos,10
8149,ESCUELA RURAL CARIHUEICO,DALCAHUE,-73.708817,-42.3527138,Los Lagos,10
8150,ESCUELA RURAL EL PRADO,DALCAHUE,-73.6551281,-42.3765786,Los Lagos,10
8155,ESCUELA RURAL DALLICO,DALCAHUE,-73.459611,-42.3312522,Los Lagos,10
8157,ESCUELA RURAL JOSE MARIA ULLOA SALDIVIA,DALCAHUE,-73.5618071,-42.3053863,Los Lagos,10
8158,ESCUELA RURAL CALEN,DALCAHUE,-73.459611,-42.3312522,Los Lagos,10
8159,ESCUELA RURAL JOSE DANIEL BAHAMONDE BAHAMONDE,DALCAHUE,-73.651882,-42.377631,Los Lagos,10
8160,ESCUELA RURAL CULDEO,DALCAHUE,-73.6551281,-42.3765786,Los Lagos,10
8161,ESCUELA BASICA DALCAHUE,DALCAHUE,-73.6551281,-42.3765786,Los Lagos,10
8162,LICEO ALFREDO DEL CARMEN BARRIA OYARZUN,CURACO DE VELEZ,-73.600706,-42.4352185,Los Lagos,10
8163,ESCUELA RURAL CHULLEC,CURACO DE VELEZ,-73.5657865,-42.401289,Los Lagos,10
8164,ESCUELA RURAL TOLQUIEN,CURACO DE VELEZ,-73.5420264,-42.4534556,Los Lagos,10
8165,ESCUELA RURAL EDUARDO FREI MONTALVA,CURACO DE VELEZ,-73.5274118,-42.4102674,Los Lagos,10
8166,ESCUELA RURAL VISTA HERMOSA,CURACO DE VELEZ,-73.5657865,-42.401289,Los Lagos,10
8167,ESCUELA RURAL HUYAR BAJO,CURACO DE VELEZ,-73.5657865,-42.401289,Los Lagos,10
8169,ESCUELA RURAL HUYAR ALTO,CURACO DE VELEZ,-73.5657865,-42.401289,Los Lagos,10
8170,ESCUELA RURAL SAN JAVIER,CURACO DE VELEZ,-73.6284938,-42.4043237,Los Lagos,10
8173,ESCUELA RURAL HUENAO,CURACO DE VELEZ,-73.6206872,-42.4603842,Los Lagos,10
8174,LICEO INSULAR,QUINCHAO,-73.4954543,-42.4703002,Los Lagos,10
8175,ESCUELA RURAL CAPILLA ANTIGUA,QUINCHAO,-73.7786859,-41.9100575,Los Lagos,10
8176,ESCUELA RURAL LA CAPILLA,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8177,ESCUELA RURAL OSTRICULTURA,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8179,ESCUELA RURAL FRANCISCO DE VILLAGRA,QUINCHAO,-73.4277236,-42.5349068,Los Lagos,10
8180,ESCUELA RURAL ALAO,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8181,ESCUELA RURAL METAHUE,QUINCHAO,-73.2232141,-42.5967333,Los Lagos,10
8182,ESCUELA RURAL LA VILLA,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8183,ESCUELA RURAL AMANECER 2000,QUINCHAO,-73.4277236,-42.5349068,Los Lagos,10
8184,ESCUELA RURAL LLINGUA,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8186,ESCUELA RURAL LOS PINOS,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8188,ESCUELA RURAL LA CAPILLA,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8189,ESCUELA RURAL TERESA CARDENAS DE PAREDES,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8190,ESCUELA RURAL EL ESTERO,QUINCHAO,-73.2759054,-42.4776876,Los Lagos,10
8191,ESCUELA RURAL SAN FRANCISCO,QUINCHAO,-73.4244116,-42.5388503,Los Lagos,10
8194,LICEO PARTICULAR RAMON FREIRE,QUINCHAO,-73.4888638,-42.4714229,Los Lagos,10
8195,ESCUELA PUQUELDON,PUQUELDON,-73.6721012,-42.6019968,Los Lagos,10
8197,ESCUELA RURAL LAS LAGUNAS,PUQUELDON,-73.6721012,-42.6019968,Los Lagos,10
8198,ESCUELA RURAL SAN JUAN DE LINCAY,PUQUELDON,-73.7180095,-42.6161485,Los Lagos,10
8200,ESCUELA RURAL SAN AGUSTIN,PUQUELDON,-73.7180095,-42.6161485,Los Lagos,10
8201,ESCUELA RURAL LAS CAMPANAS,PUQUELDON,-73.7052427,-42.6897593,Los Lagos,10
8202,ESCUELA RURAL DETIF,PUQUELDON,-73.7052427,-42.6897593,Los Lagos,10
8203,ESCUELA RURAL SANTA ROSA,PUQUELDON,-73.7052427,-42.6897593,Los Lagos,10
8205,ESCUELA RURAL ICHUAC,PUQUELDON,-73.7180095,-42.6161485,Los Lagos,10
8206,LICEO MANUEL JESUS ANDRADE BORQUEZ,CHONCHI,-73.7772294,-42.6229263,Los Lagos,10
8207,ESCUELA RURAL NOTUCO,CHONCHI,-73.8098994,-42.6494126,Los Lagos,10
8208,ESCUELA RURAL CURACO DE VILUPULLI,CHONCHI,-73.7886648,-42.6050037,Los Lagos,10
8210,ESCUELA RURAL QUITRIPULLI,CHONCHI,-73.7052427,-42.6897593,Los Lagos,10
8211,ESCUELA RURAL HUILLINCO,CHONCHI,-73.8986802,-42.6757272,Los Lagos,10
8213,ESCUELA RURAL EL PULPITO,CHONCHI,-73.7741744,-42.6205396,Los Lagos,10
8214,ESCUELA RURAL QUIAO,CHONCHI,-73.9305364,-42.6354917,Los Lagos,10
8215,ESCUELA RURAL TARA,CHONCHI,-73.7741744,-42.6205396,Los Lagos,10
8216,ESCUELA RURAL PUCATUE,CHONCHI,-73.7382197,-42.649239,Los Lagos,10
8217,ESCUELA RURAL TEUPA,CHONCHI,-73.7052427,-42.6897593,Los Lagos,10
8219,ESCUELA RURAL PINDACO,CHONCHI,-73.7494421,-42.6784186,Los Lagos,10
8220,ESCUELA RURAL CUCAO,CHONCHI,-74.1058685,-42.6352752,Los Lagos,10
8223,ESCUELA RURAL QUILIPULLI,CHONCHI,-73.8524781,-42.6599228,Los Lagos,10
8224,ESCUELA RURAL DICHAM,CHONCHI,-73.8332178,-42.6268431,Los Lagos,10
8225,ESCUELA RURAL CANAN,CHONCHI,-73.7741744,-42.6205396,Los Lagos,10
8226,ESCUELA RURAL QUINCHED,CHONCHI,-73.7597935,-42.5751112,Los Lagos,10
8227,ESCUELA RURAL CHANQUIN,CHONCHI,-73.7741744,-42.6205396,Los Lagos,10
8228,ESCUELA RURAL VILUPULLI,CHONCHI,-73.8625065,-42.5924856,Los Lagos,10
8230,ESCUELA RURAL RAUCO,CHONCHI,-73.7968729,-42.546071,Los Lagos,10
8231,ESCUELA RURAL TERAO,CHONCHI,-73.6497111,-42.7095173,Los Lagos,10
8234,ESCUELA RURAL MIRAFLORES,CHONCHI,-73.8428602,-42.7843705,Los Lagos,10
8236,ESCUELA CHILHUE,QUEILEN,-73.4706047,-42.8846156,Los Lagos,10
8237,ESCUELA RURAL PAILDAD,QUEILEN,-73.6620998,-42.8568564,Los Lagos,10
8238,ESCUELA RURAL ALQUI,QUEILEN,-84.1799675,39.7393,Los Lagos,10
8239,ESCUELA RURAL INSTITUTO CORFO-PUREO,QUEILEN,-73.6620998,-42.8568564,Los Lagos,10
8241,ESCUELA RURAL ALVARO VARGAS MIRANDA,QUEILEN,-73.5710086,-42.7803379,Los Lagos,10
8243,ESCUELA RURAL JUAN BAUTISTA CHIGUAY,QUEILEN,-73.4683592,-42.885723,Los Lagos,10
8244,ESCUELA RURAL DIAZ-LIRA,QUEILEN,-73.4706047,-42.8846156,Los Lagos,10
8246,ESCUELA RURAL NEPUE,QUEILEN,-73.4340481,-42.9259079,Los Lagos,10
8247,ESCUELA RURAL JUAN ANTONIO VERA DIAZ,QUEILEN,-73.4706047,-42.8846156,Los Lagos,10
8251,ESCUELA RURAL SAN JOSE DE TRANQUI,QUEILEN,-73.583508,-42.926269,Los Lagos,10
8254,ESCUELA RURAL DETICO,QUEILEN,-73.4706047,-42.8846156,Los Lagos,10
8255,LICEO RAYEN MAPU,QUELLON,-73.6235172,-43.115053,Los Lagos,10
8256,ESCUELA EDUCADORA EULOGIA BORQUEZ PEREZ,QUELLON,-73.6067439,-43.1171718,Los Lagos,10
8257,ESCUELA RURAL SAN ANTONIO DE CHADMO,QUELLON,-98.4936282,29.4241219,Los Lagos,10
8258,ESCUELA RURAL RIO MAULE,QUELLON,-73.6245466,-43.1155387,Los Lagos,10
8260,ESCUELA RURAL QUILEN,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8261,ESCUELA RURAL CHADMO CENTRAL,QUELLON,-73.6309746,-43.0793513,Los Lagos,10
8262,ESCUELA RURAL COLCAO,QUELLON,-74.1058685,-42.6352752,Los Lagos,10
8263,ESCUELA RURAL JOSE SANTOS LINCOMAN INAICHEO,QUELLON,-73.6967558,-42.8726109,Los Lagos,10
8264,ESCUELA RURAL ADELA GARCIA GARCIA,QUELLON,-73.5718725,-43.0320931,Los Lagos,10
8265,ESCUELA RURAL COCAUQUE,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8267,ESCUELA RURAL HUELPUN,QUELLON,-73.6143717,-43.1201434,Los Lagos,10
8268,ESCUELA RURAL OQUELDAN,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8269,ESCUELA RURAL LASTENIA OYARZUN ANDRADE,QUELLON,-73.6094496,-43.1202123,Los Lagos,10
8271,ESCUELA RURAL PUNTA PAULA,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8272,ESCUELA RURAL SANTA ROSA,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8273,ESCUELA RURAL COINCO ALTO,QUELLON,-73.6297401,-43.0513537,Los Lagos,10
8274,ESCUELA RURAL CANDELARIA,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8275,ESCUELA RURAL TRINCAO,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8276,ESCUELA RURAL PIEDRA BLANCA,QUELLON,-73.6067439,-43.1171718,Los Lagos,10
8277,ESCUELA RURAL SAN JUAN,QUELLON,-117.6616425,33.5031201,Los Lagos,10
8278,ESCUELA RURAL YELCHO,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8281,ESCUELA RURAL CHAIGUAO,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8284,ESCUELA RURAL COINCO,QUELLON,-73.6297401,-43.0513537,Los Lagos,10
8285,ESCUELA RURAL AGUA FRESCA,QUELLON,-73.6245466,-43.1155387,Los Lagos,10
8286,ESCUELA RURAL SAN ANTONIO,QUELLON,-73.6245466,-43.1155387,Los Lagos,10
8287,ESCUELA RURAL AUCHAC,QUELLON,-73.5363304,-43.1086195,Los Lagos,10
8288,ESCUELA RURAL YALDAD,QUELLON,-73.7066688,-43.1100812,Los Lagos,10
8289,ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS,QUELLON,-73.6138821,-43.1169327,Los Lagos,10
8290,ESCUELA RURAL KUME RUKA WEKETRUMAO,QUELLON,-73.6396063,-43.1194142,Los Lagos,10
8293,ESCUELA RURAL NAYAHUE,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8294,ESCUELA RURAL AUTENI,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8295,ESCUELA RURAL CHUIT,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8296,ESCUELA RURAL NUEVA ESPERANZA,CHAITEN,-72.7095437,-42.918234,Los Lagos,10
8298,ESCUELA RURAL TALCAN,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8299,ESCUELA RURAL CASA DE PESCA,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8300,ESCUELA RURAL LOYOLA,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8301,ESCUELA RURAL BUILL,CHAITEN,-72.7182758,-42.401682,Los Lagos,10
8303,ESCUELA RURAL CHUMELDEN,CHAITEN,-72.7586886,-42.378952,Los Lagos,10
8304,ESCUELA RURAL RIO AMARILLO,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8305,ESCUELA RURAL CHANA,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8306,ESCUELA RURAL VALLE EL FRIO,CHAITEN,-71.8757081,-43.238947,Los Lagos,10
8307,ESCUELA RURAL HUEQUE,CHAITEN,-72.8348024,-42.7506314,Los Lagos,10
8308,ESCUELA RURAL POYO,CHAITEN,-72.6964755,-42.2275377,Los Lagos,10
8309,ESCUELA RURAL AYACARA,CHAITEN,-72.7586886,-42.378952,Los Lagos,10
8310,COLEGIO MAURICIO HITCHCOCK,HUALAIHUE,-72.716078,-41.8005309,Los Lagos,10
8311,ESCUELA RURAL AULEN,HUALAIHUE,-72.8092751,-41.8728967,Los Lagos,10
8312,ESCUELA RURAL PICHICOLO,HUALAIHUE,-72.588707,-42.003976,Los Lagos,10
8313,ESCUELA RURAL CATARATAS DEL ALERCE,HUALAIHUE,-72.6895334,-42.0256773,Los Lagos,10
8314,ESCUELA RURAL CANDELARIA,HUALAIHUE,-72.6895334,-42.0256773,Los Lagos,10
8315,ESCUELA RURAL SAN PEDRO,HUALAIHUE,-72.7932378,-41.9757387,Los Lagos,10
8317,ESCUELA RURAL LA POZA CONTAO,HUALAIHUE,-72.7955369,-41.8541806,Los Lagos,10
8318,ESCUELA RURAL QUILDACO BAJO,HUALAIHUE,-72.7955369,-41.8541806,Los Lagos,10
8319,ESCUELA RURAL VALLE HERMOSO,HUALAIHUE,-72.6780797,-42.0021373,Los Lagos,10
8320,ESCUELA RURAL MANIHUEICO,HUALAIHUE,-72.6895334,-42.0256773,Los Lagos,10
8321,ESCUELA RURAL CALETA EL MANZANO,HUALAIHUE,-72.644711,-42.0100434,Los Lagos,10
8322,ESCUELA RURAL HUINAY,HUALAIHUE,-72.4150379,-42.3765357,Los Lagos,10
8323,ESCUELA RURAL N.745 SEMILLERO,HUALAIHUE,-72.6880968,-42.0251552,Los Lagos,10
8324,ESCUELA RURAL QUETEN,HUALAIHUE,-72.6895334,-42.0256773,Los Lagos,10
8325,ESCUELA ANTUPIREN,HUALAIHUE,-72.4703677,-41.9671851,Los Lagos,10
8326,ESCUELA RURAL SAN FRANCISCO,HUALAIHUE,-72.7955369,-41.8541806,Los Lagos,10
8327,ESCUELA RURAL QUIACA,HUALAIHUE,-72.4840858,-42.1512522,Los Lagos,10
8328,ESCUELA RURAL JUAN FRANCISCO MALDONADO BARRï¿½A,HUALAIHUE,-72.6880968,-42.0251552,Los Lagos,10
8329,ESCUELA RURAL CORDILLERA NEVADA,HUALAIHUE,-72.4220919,-41.9285591,Los Lagos,10
8330,ESCUELA PARTICULAR N.252 AULEN,HUALAIHUE,-72.6880968,-42.0251552,Los Lagos,10
8331,ESCUELA FUTALEUFU,FUTALEUFU,-71.8702513,-43.1841684,Los Lagos,10
8334,ESCUELA RURAL EL ESPOLON,FUTALEUFU,-71.8757081,-43.238947,Los Lagos,10
8335,ESCUELA RURAL RIO AZUL,FUTALEUFU,-72.0800382,-43.2766416,Los Lagos,10
8336,ESCUELA RURAL EL LIMITE,FUTALEUFU,-71.8702513,-43.1841684,Los Lagos,10
8337,ESCUELA RURAL LAS ESCALAS,FUTALEUFU,-71.8757081,-43.238947,Los Lagos,10
8338,ESCUELA RURAL LONCONAO,FUTALEUFU,-71.8757081,-43.238947,Los Lagos,10
8339,ESCUELA ROBERTO WHITE GESELL,PALENA,-71.80664,-43.617716,Los Lagos,10
8340,ESCUELA RURAL RIO MALITO,PALENA,-72.0447309,-43.5829597,Los Lagos,10
8341,ESCUELA RURAL FRONTERIZA,PALENA,-71.80664,-43.617716,Los Lagos,10
8342,ESCUELA RURAL PUERTO RAMIREZ,PALENA,-71.8757081,-43.238947,Los Lagos,10
8344,ESCUELA RURAL LA CASCADA,PALENA,-71.7941413,-43.6172998,Los Lagos,10
8345,LICEO JOSEFINA AGUIRRE MONTENEGRO,COIHAIQUE,-72.07122,-45.56893,Aysén,11
8346,ESCUELA VICTOR DOMINGO SILVA,COIHAIQUE,-72.0613152,-45.5817399,Aysén,11
8348,ESCUELA BAQUEDANO,COIHAIQUE,-72.05269,-45.57402,Aysén,11
8349,ESCUELA PEDRO QUINTANA MANSILA,COIHAIQUE,-72.0709229,-45.5704269,Aysén,11
8352,LICEO REPUBLICA ARGENTINA,COIHAIQUE,-72.0514069,-45.579335,Aysén,11
8353,ESCUELA NIEVES DEL SUR,COIHAIQUE,-72.0697569,-45.583283,Aysén,11
8354,ESCUELA RURAL PABLO CEA VASQUEZ,COIHAIQUE,-72.2120719,-45.6678725,Aysén,11
8355,ESCUELA RURAL PABLO NERUDA,COIHAIQUE,-72.0737478,-45.5807548,Aysén,11
8356,ESCUELA RURAL CON INTERNADO RIO BLANCO,COIHAIQUE,-71.9218248,-45.8074989,Aysén,11
8357,ESCUELA RURAL VALLE SIMPSON,COIHAIQUE,-72.081732,-45.7148843,Aysén,11
8358,ESCUELA JOSE ANTOLIN SILVA ORMENO,COIHAIQUE,-71.6978383,-45.9102904,Aysén,11
8361,ESCUELA RURAL VALLE DE LA LUNA,COIHAIQUE,-71.7101905,-45.2707557,Aysén,11
8362,ESCUELA RURAL ARROYO EL GATO,COIHAIQUE,-71.8722917,-45.1499136,Aysén,11
8365,LICEO SAN FELIPE BENICIO DE COYHAIQUE,COIHAIQUE,-72.0678767,-45.5719822,Aysén,11
8366,ESCUELA LYON COLLEGE,COIHAIQUE,-72.055149,-45.578587,Aysén,11
8367,COLEGIO MATER DEI DE COYHAIQUE,COIHAIQUE,-72.066834,-45.574414,Aysén,11
8368,ESCUELA PARTICULAR SAN JOSE OBRERO,COIHAIQUE,-72.0592367,-45.5726396,Aysén,11
8369,ESCUELA AGRICOLA DE LA PATAGONIA,COIHAIQUE,-72.0294408,-45.5736051,Aysén,11
8370,ESCUELA MUNICIPAL VILLA AMENGUAL,LAGO VERDE,-72.2097788,-44.7478647,Aysén,11
8371,ESC.CON INTERNADO JOSE MIGUEL CARRERA,LAGO VERDE,-71.8480529,-44.2402511,Aysén,11
8372,ESCUELA RURAL CON INTERNADO LA TAPERA,LAGO VERDE,-71.8512273,-44.2393455,Aysén,11
8373,ESCUELA RURAL SOBERANIA RIO CISNES,LAGO VERDE,-71.9732251,-44.670368,Aysén,11
8375,LICEO POLITECNICO DE AYSEN,AISEN,-72.6857379,-45.4106603,Aysén,11
